length,diameter,height,wholeweight,shuckedweight,visceraweight,shellweight,class,F,I,M
0.405,0.31,0.065,0.3205,0.1575,0.066,0.088,6,False,True,False
0.625,0.49,0.165,1.127,0.477,0.2365,0.3185,9,True,False,False
0.535,0.45,0.135,0.8075,0.322,0.181,0.25,13,True,False,False
0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12,True,False,False
0.58,0.475,0.155,0.974,0.4305,0.23,0.285,10,True,False,False
0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6,False,True,False
0.55,0.435,0.16,0.906,0.342,0.219,0.295,13,False,False,True
0.625,0.49,0.175,1.233,0.5565,0.247,0.365,11,True,False,False
0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4,False,True,False
0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,7,False,False,True
0.55,0.43,0.15,0.8745,0.413,0.1905,0.248,9,False,False,True
0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,5,False,True,False
0.5,0.385,0.12,0.516,0.197,0.1305,0.165,8,False,True,False
0.42,0.325,0.125,0.3915,0.1575,0.1025,0.115,9,False,True,False
0.595,0.475,0.16,1.1405,0.547,0.231,0.271,6,True,False,False
0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,9,False,True,False
0.68,0.51,0.2,1.6075,0.714,0.339,0.4705,11,True,False,False
0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,6,False,True,False
0.575,0.445,0.145,0.876,0.3795,0.1615,0.27,10,False,False,True
0.72,0.575,0.215,2.173,0.9515,0.564,0.5365,12,False,False,True
0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,9,False,False,True
0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36,10,True,False,False
0.525,0.4,0.13,0.622,0.2655,0.147,0.184,9,False,False,True
0.57,0.45,0.17,1.098,0.414,0.187,0.405,20,True,False,False
0.595,0.475,0.155,0.984,0.4865,0.184,0.2755,10,False,True,False
0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,9,True,False,False
0.15,0.1,0.025,0.015,0.0045,0.004,0.005,2,False,True,False
0.7,0.55,0.195,1.6245,0.675,0.347,0.535,13,False,False,True
0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6,False,True,False
0.64,0.5,0.15,1.0705,0.371,0.2705,0.36,8,True,False,False
0.28,0.2,0.065,0.0895,0.036,0.0185,0.03,7,False,True,False
0.64,0.54,0.175,1.571,0.627,0.271,0.475,18,True,False,False
0.66,0.53,0.175,1.583,0.7395,0.3505,0.405,10,False,False,True
0.525,0.435,0.155,1.065,0.486,0.233,0.285,8,False,False,True
0.645,0.49,0.16,1.144,0.5015,0.289,0.319,8,True,False,False
0.63,0.485,0.155,1.278,0.637,0.275,0.31,8,False,False,True
0.61,0.495,0.16,1.089,0.469,0.198,0.384,11,True,False,False
0.62,0.48,0.175,1.0405,0.464,0.2225,0.3,9,True,False,False
0.625,0.465,0.14,1.195,0.4825,0.205,0.4,13,False,False,True
0.245,0.19,0.06,0.086,0.042,0.014,0.025,4,False,True,False
0.215,0.155,0.06,0.0525,0.021,0.0165,0.015,5,False,True,False
0.665,0.52,0.175,1.3725,0.606,0.32,0.395,12,False,False,True
0.5,0.4,0.165,0.825,0.254,0.205,0.285,13,False,False,True
0.565,0.44,0.135,0.83,0.393,0.1735,0.238,9,True,False,False
0.67,0.55,0.17,1.247,0.472,0.2455,0.4,21,False,False,True
0.52,0.38,0.135,0.5395,0.2295,0.133,0.157,8,False,True,False
0.63,0.475,0.155,1.0005,0.452,0.252,0.265,10,True,False,False
0.44,0.34,0.1,0.451,0.188,0.087,0.13,10,True,False,False
0.215,0.15,0.055,0.041,0.015,0.009,0.0125,3,False,True,False
0.46,0.36,0.14,0.447,0.161,0.087,0.16,9,False,True,False
0.67,0.525,0.2,1.7405,0.6205,0.297,0.657,11,False,False,True
0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075,10,False,False,True
0.55,0.44,0.125,0.765,0.33,0.2125,0.245,9,True,False,False
0.685,0.51,0.165,1.545,0.686,0.3775,0.4055,10,False,False,True
0.65,0.525,0.175,1.4715,0.675,0.315,0.399,11,False,False,True
0.7,0.54,0.205,1.74,0.7885,0.373,0.4865,13,False,False,True
0.255,0.185,0.06,0.0925,0.039,0.021,0.025,6,False,True,False
0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,12,False,False,True
0.505,0.385,0.15,0.6415,0.246,0.152,0.215,12,False,False,True
0.44,0.34,0.105,0.402,0.1305,0.0955,0.165,10,False,False,True
0.63,0.495,0.19,1.1655,0.536,0.2115,0.1625,10,True,False,False
0.415,0.31,0.09,0.3245,0.1305,0.0735,0.115,8,False,False,True
0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,9,False,True,False
0.54,0.41,0.135,0.7025,0.31,0.177,0.2,8,False,True,False
0.615,0.46,0.19,1.066,0.4335,0.226,0.33,13,False,True,False
0.44,0.34,0.14,0.482,0.186,0.1085,0.16,9,True,False,False
0.625,0.43,0.175,1.411,0.572,0.297,0.395,12,False,True,False
0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,12,True,False,False
0.36,0.265,0.075,0.1785,0.0785,0.035,0.054,6,False,True,False
0.44,0.345,0.105,0.4285,0.165,0.083,0.132,11,True,False,False
0.715,0.55,0.19,2.0045,1.0465,0.407,0.5075,12,False,False,True
0.59,0.465,0.195,1.0885,0.3685,0.187,0.375,17,False,True,False
0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775,8,False,False,True
0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,8,False,False,True
0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6,True,False,False
0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,10,False,True,False
0.675,0.51,0.15,1.1965,0.475,0.304,0.386,11,True,False,False
0.635,0.5,0.17,1.4345,0.611,0.309,0.418,12,False,False,True
0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14,False,False,True
0.48,0.37,0.12,0.536,0.251,0.114,0.15,8,False,True,False
0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,9,False,False,True
0.75,0.595,0.205,2.2205,1.083,0.421,0.63,12,False,False,True
0.265,0.205,0.07,0.1055,0.039,0.041,0.035,5,False,True,False
0.305,0.215,0.065,0.1075,0.044,0.0205,0.038,5,False,True,False
0.13,0.1,0.03,0.013,0.0045,0.003,0.004,3,False,True,False
0.645,0.5,0.225,1.626,0.587,0.4055,0.41,15,True,False,False
0.44,0.34,0.12,0.4995,0.2965,0.0945,0.1185,6,False,True,False
0.605,0.485,0.175,1.145,0.4325,0.27,0.405,16,False,False,True
0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,15,False,False,True
0.595,0.455,0.14,0.914,0.3895,0.2225,0.271,9,True,False,False
0.585,0.46,0.17,1.0835,0.3745,0.326,0.325,14,True,False,False
0.645,0.51,0.2,1.5675,0.621,0.367,0.46,12,True,False,False
0.465,0.365,0.115,0.467,0.2315,0.0925,0.113,7,False,True,False
0.345,0.25,0.09,0.203,0.078,0.059,0.055,6,True,False,False
0.525,0.4,0.155,0.707,0.282,0.1605,0.225,9,False,False,True
0.685,0.565,0.175,1.638,0.7775,0.375,0.438,11,True,False,False
0.535,0.455,0.14,1.0015,0.53,0.1765,0.244,9,False,True,False
0.205,0.155,0.045,0.0495,0.0235,0.011,0.014,3,False,True,False
0.495,0.38,0.145,0.515,0.175,0.098,0.212,13,False,True,False
0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,11,False,False,True
0.6,0.495,0.165,1.2415,0.485,0.2775,0.34,15,False,False,True
0.655,0.515,0.2,1.373,0.443,0.3375,0.49,16,False,False,True
0.655,0.455,0.17,1.2895,0.587,0.3165,0.3415,11,True,False,False
0.46,0.35,0.11,0.4675,0.2125,0.099,0.1375,7,False,True,False
0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15,True,False,False
0.635,0.5,0.18,1.312,0.529,0.2485,0.485,18,True,False,False
0.695,0.53,0.19,1.726,0.7625,0.436,0.455,11,False,False,True
0.44,0.34,0.105,0.369,0.164,0.08,0.1015,5,False,True,False
0.695,0.55,0.215,1.9565,0.7125,0.541,0.59,14,False,False,True
0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,10,True,False,False
0.47,0.375,0.125,0.5225,0.2265,0.104,0.162,8,False,True,False
0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,10,False,False,True
0.275,0.205,0.08,0.096,0.036,0.0185,0.03,6,False,True,False
0.35,0.26,0.095,0.211,0.086,0.056,0.068,7,False,True,False
0.51,0.385,0.145,0.7665,0.3985,0.14,0.1805,8,False,True,False
0.475,0.36,0.11,0.492,0.211,0.11,0.15,8,False,True,False
0.505,0.405,0.16,0.6835,0.271,0.145,0.215,10,True,False,False
0.53,0.405,0.15,0.8315,0.352,0.187,0.2525,10,False,False,True
0.615,0.475,0.165,1.023,0.4905,0.1955,0.3035,12,True,False,False
0.25,0.18,0.065,0.0685,0.0245,0.0155,0.0225,5,False,True,False
0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12,True,False,False
0.575,0.455,0.165,0.867,0.3765,0.1805,0.268,8,False,False,True
0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12,True,False,False
0.665,0.515,0.18,1.389,0.5945,0.324,0.395,10,True,False,False
0.49,0.38,0.13,0.539,0.229,0.1355,0.165,12,True,False,False
0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,21,False,False,True
0.62,0.5,0.175,1.146,0.477,0.23,0.39,13,True,False,False
0.44,0.33,0.135,0.4095,0.163,0.1005,0.119,6,False,True,False
0.48,0.38,0.135,0.528,0.2,0.1395,0.16,14,False,False,True
0.665,0.5,0.17,1.2975,0.6035,0.291,0.3595,9,False,True,False
0.505,0.425,0.125,0.6115,0.245,0.1375,0.2,9,False,True,False
0.655,0.525,0.175,1.348,0.5855,0.2605,0.394,10,True,False,False
0.34,0.26,0.09,0.179,0.076,0.0525,0.055,6,False,True,False
0.345,0.255,0.09,0.2005,0.094,0.0295,0.063,9,False,False,True
0.515,0.435,0.145,0.8815,0.292,0.206,0.255,10,False,False,True
0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745,9,False,False,True
0.5,0.4,0.13,0.6645,0.258,0.133,0.24,12,False,False,True
0.72,0.595,0.225,1.969,0.8045,0.423,0.66,16,True,False,False
0.43,0.34,0.1,0.3405,0.1395,0.0665,0.12,8,False,True,False
0.28,0.205,0.055,0.1135,0.045,0.0275,0.0335,7,False,True,False
0.215,0.15,0.03,0.0385,0.0115,0.005,0.01,5,False,True,False
0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19,15,False,False,True
0.455,0.36,0.11,0.4385,0.206,0.098,0.125,10,True,False,False
0.37,0.275,0.14,0.2215,0.097,0.0455,0.0615,6,False,True,False
0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,8,False,True,False
0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13,False,False,True
0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,8,False,True,False
0.37,0.275,0.085,0.2405,0.104,0.0535,0.07,5,True,False,False
0.36,0.27,0.085,0.196,0.0905,0.034,0.053,7,False,True,False
0.395,0.295,0.095,0.2725,0.115,0.0625,0.085,8,False,True,False
0.5,0.41,0.15,0.662,0.2815,0.137,0.22,11,False,False,True
0.575,0.45,0.12,0.9585,0.447,0.169,0.275,12,True,False,False
0.375,0.305,0.115,0.2715,0.092,0.074,0.09,8,False,True,False
0.32,0.215,0.095,0.305,0.14,0.067,0.0885,6,False,True,False
0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,13,False,False,True
0.615,0.475,0.15,1.0375,0.476,0.2325,0.283,9,False,False,True
0.17,0.13,0.095,0.03,0.013,0.008,0.01,4,False,True,False
0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,8,False,False,True
0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,9,False,False,True
0.525,0.4,0.13,0.6445,0.345,0.1285,0.2,8,False,True,False
0.6,0.455,0.145,0.8895,0.419,0.1715,0.269,10,True,False,False
0.36,0.265,0.09,0.2165,0.096,0.037,0.0735,10,True,False,False
0.715,0.525,0.185,1.56,0.6655,0.383,0.405,11,True,False,False
0.44,0.34,0.12,0.438,0.2115,0.083,0.12,9,False,True,False
0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785,9,False,False,True
0.555,0.44,0.155,1.016,0.4935,0.1855,0.263,10,True,False,False
0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,9,False,True,False
0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855,8,False,True,False
0.635,0.49,0.155,1.145,0.4775,0.3035,0.3155,9,True,False,False
0.5,0.4,0.125,0.5765,0.2395,0.126,0.185,10,True,False,False
0.275,0.2,0.055,0.0925,0.038,0.021,0.026,4,False,True,False
0.58,0.46,0.15,1.049,0.5205,0.1935,0.305,10,False,False,True
0.19,0.13,0.03,0.0295,0.0155,0.015,0.01,6,False,True,False
0.375,0.3,0.075,0.144,0.059,0.03,0.044,7,False,True,False
0.59,0.47,0.145,0.974,0.453,0.236,0.289,8,False,True,False
0.615,0.475,0.17,1.129,0.4795,0.302,0.3,10,False,False,True
0.67,0.55,0.17,1.247,0.472,0.2455,0.4,21,False,False,True
0.635,0.515,0.165,1.229,0.5055,0.2975,0.3535,10,False,False,True
0.575,0.44,0.185,1.025,0.5075,0.2245,0.2485,10,False,False,True
0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8,False,True,False
0.51,0.4,0.125,0.545,0.261,0.115,0.1385,6,True,False,False
0.6,0.41,0.145,0.939,0.4475,0.196,0.268,8,False,False,True
0.57,0.445,0.145,0.7405,0.306,0.172,0.1825,12,False,True,False
0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28,12,False,True,False
0.485,0.37,0.1,0.513,0.219,0.1075,0.13,7,False,True,False
0.59,0.455,0.145,1.073,0.475,0.19,0.285,14,False,False,True
0.6,0.46,0.155,0.9595,0.4455,0.189,0.295,11,False,False,True
0.605,0.46,0.17,1.122,0.347,0.3045,0.315,13,True,False,False
0.725,0.575,0.175,2.124,0.765,0.4515,0.85,20,True,False,False
0.605,0.48,0.17,1.1835,0.582,0.2365,0.317,10,False,False,True
0.685,0.55,0.19,1.885,0.89,0.41,0.4895,10,False,False,True
0.575,0.445,0.135,0.883,0.381,0.2035,0.26,11,True,False,False
0.4,0.335,0.115,0.4335,0.2105,0.1205,0.12,10,True,False,False
0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10,True,False,False
0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,12,True,False,False
0.33,0.25,0.095,0.2085,0.102,0.0395,0.052,7,False,True,False
0.48,0.405,0.13,0.6375,0.277,0.1445,0.21,10,True,False,False
0.735,0.585,0.185,2.124,0.952,0.55,0.5,11,False,False,True
0.285,0.215,0.075,0.106,0.0415,0.023,0.035,5,False,False,True
0.5,0.385,0.12,0.56,0.2835,0.103,0.135,8,False,True,False
0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7,False,True,False
0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,9,True,False,False
0.5,0.37,0.12,0.5445,0.249,0.1065,0.152,8,False,True,False
0.24,0.175,0.055,0.0705,0.025,0.014,0.021,5,False,True,False
0.73,0.575,0.185,1.8795,0.931,0.38,0.4825,12,True,False,False
0.475,0.355,0.1,0.5035,0.2535,0.091,0.14,8,False,True,False
0.555,0.43,0.135,0.812,0.4055,0.163,0.2215,9,True,False,False
0.695,0.55,0.22,1.5515,0.566,0.3835,0.445,13,False,False,True
0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,11,False,False,True
0.455,0.365,0.135,0.441,0.1515,0.1165,0.145,9,False,True,False
0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14,False,False,True
0.375,0.29,0.095,0.2875,0.123,0.0605,0.08,6,False,True,False
0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,20,True,False,False
0.44,0.35,0.125,0.4035,0.175,0.063,0.129,9,True,False,False
0.54,0.42,0.14,0.8035,0.38,0.1805,0.21,9,True,False,False
0.46,0.33,0.15,0.5325,0.2085,0.1805,0.125,10,True,False,False
0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,13,False,False,True
0.545,0.435,0.15,0.6855,0.2905,0.145,0.225,10,True,False,False
0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4,False,True,False
0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,9,False,True,False
0.525,0.41,0.15,0.708,0.274,0.151,0.25,12,True,False,False
0.37,0.28,0.105,0.224,0.0815,0.0575,0.075,8,False,False,True
0.625,0.485,0.16,1.254,0.591,0.259,0.3485,9,True,False,False
0.56,0.43,0.155,0.8675,0.4,0.172,0.229,8,False,False,True
0.565,0.44,0.155,0.9395,0.4275,0.214,0.27,12,True,False,False
0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4,False,True,False
0.35,0.265,0.08,0.2,0.09,0.042,0.06,7,False,True,False
0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8,False,True,False
0.57,0.465,0.125,0.849,0.3785,0.1765,0.24,15,False,False,True
0.575,0.475,0.16,0.895,0.3605,0.221,0.271,9,True,False,False
0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,13,False,True,False
0.45,0.33,0.115,0.365,0.14,0.0825,0.1245,8,False,True,False
0.68,0.55,0.175,1.473,0.713,0.282,0.4295,11,True,False,False
0.505,0.39,0.125,0.5445,0.246,0.15,0.1405,7,True,False,False
0.345,0.255,0.095,0.1945,0.0925,0.037,0.055,6,False,True,False
0.55,0.41,0.15,0.785,0.282,0.186,0.275,12,False,False,True
0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,6,False,True,False
0.645,0.52,0.175,1.3345,0.667,0.2665,0.355,10,True,False,False
0.53,0.43,0.15,0.741,0.325,0.1855,0.196,9,True,False,False
0.465,0.36,0.115,0.5795,0.295,0.1395,0.12,7,False,False,True
0.495,0.38,0.145,0.5,0.205,0.148,0.1505,8,False,True,False
