length,diameter,height,wholeweight,shuckedweight,visceraweight,shellweight,class,F,I,M
0.23,0.175,0.065,0.0645,0.026,0.0105,0.02,5,False,True,False
0.315,0.23,0.07,0.1145,0.046,0.0235,0.0385,5,False,True,False
0.375,0.275,0.09,0.218,0.093,0.0405,0.0755,6,False,True,False
0.29,0.21,0.075,0.275,0.113,0.0675,0.035,6,True,False,False
0.29,0.21,0.06,0.1195,0.056,0.0235,0.03,6,False,True,False
0.335,0.25,0.08,0.183,0.0735,0.04,0.0575,6,False,True,False
0.435,0.34,0.115,0.3925,0.1825,0.078,0.1145,6,False,True,False
0.375,0.28,0.08,0.2235,0.115,0.043,0.055,6,False,True,False
0.285,0.215,0.07,0.1075,0.051,0.0225,0.027,6,False,True,False
0.485,0.37,0.13,0.526,0.2485,0.105,0.1555,6,False,False,True
0.35,0.27,0.075,0.215,0.1,0.036,0.065,6,False,True,False
0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715,6,False,False,True
0.355,0.265,0.085,0.2435,0.122,0.0525,0.06,6,False,True,False
0.45,0.33,0.11,0.3685,0.16,0.0885,0.102,6,False,True,False
0.355,0.27,0.075,0.1775,0.079,0.0315,0.054,6,False,True,False
0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,6,False,False,True
0.285,0.215,0.06,0.0935,0.031,0.023,0.03,6,False,True,False
0.43,0.35,0.105,0.366,0.1705,0.0855,0.11,6,False,True,False
0.38,0.275,0.095,0.2505,0.0945,0.0655,0.075,6,False,True,False
0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,6,False,False,True
0.385,0.29,0.1,0.2575,0.1,0.061,0.086,6,False,True,False
0.415,0.31,0.09,0.2815,0.1245,0.0615,0.085,6,False,True,False
0.405,0.31,0.065,0.3205,0.1575,0.066,0.088,6,False,True,False
0.41,0.31,0.09,0.3335,0.1635,0.061,0.091,6,False,True,False
0.33,0.265,0.085,0.196,0.0775,0.0305,0.0445,6,False,True,False
0.35,0.265,0.085,0.1735,0.0775,0.034,0.056,6,False,True,False
0.34,0.26,0.09,0.179,0.076,0.0525,0.055,6,False,True,False
0.275,0.195,0.065,0.106,0.054,0.02,0.028,6,False,True,False
0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6,False,True,False
0.44,0.34,0.12,0.4995,0.2965,0.0945,0.1185,6,False,True,False
0.53,0.41,0.14,0.681,0.3095,0.1415,0.1835,6,False,False,True
0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,6,False,True,False
0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935,6,False,True,False
0.335,0.26,0.075,0.22,0.0855,0.04,0.085,6,False,False,True
0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,6,False,True,False
0.465,0.35,0.125,0.482,0.23,0.106,0.1095,6,True,False,False
0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175,6,False,True,False
0.33,0.245,0.065,0.1445,0.058,0.032,0.0505,6,False,True,False
0.37,0.28,0.09,0.2565,0.1255,0.0645,0.0645,6,False,True,False
0.415,0.31,0.1,0.2805,0.114,0.0565,0.0975,6,False,True,False
0.37,0.27,0.095,0.2175,0.097,0.046,0.065,6,False,True,False
0.345,0.255,0.095,0.1945,0.0925,0.037,0.055,6,False,True,False
0.43,0.325,0.105,0.309,0.119,0.08,0.098,6,False,True,False
0.335,0.25,0.08,0.167,0.0675,0.0325,0.0575,6,False,True,False
0.45,0.35,0.125,0.4775,0.2235,0.089,0.118,6,False,True,False
0.33,0.23,0.085,0.1695,0.079,0.026,0.0505,6,False,True,False
0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,6,False,True,False
0.32,0.24,0.085,0.131,0.0615,0.0265,0.038,6,False,True,False
0.34,0.245,0.085,0.2015,0.1005,0.038,0.053,6,False,True,False
0.37,0.29,0.08,0.2545,0.108,0.0565,0.07,6,False,True,False
0.375,0.29,0.095,0.2875,0.123,0.0605,0.08,6,False,True,False
0.255,0.185,0.06,0.0925,0.039,0.021,0.025,6,False,True,False
0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063,6,False,True,False
0.27,0.205,0.05,0.084,0.03,0.0185,0.029,6,False,True,False
0.34,0.255,0.085,0.204,0.097,0.021,0.05,6,True,False,False
0.3,0.22,0.08,0.1255,0.055,0.0265,0.039,6,False,True,False
0.31,0.225,0.075,0.155,0.065,0.037,0.0365,6,False,True,False
0.425,0.31,0.105,0.365,0.159,0.0825,0.105,6,False,True,False
0.33,0.265,0.09,0.18,0.068,0.036,0.06,6,False,True,False
0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,6,False,True,False
0.325,0.27,0.1,0.185,0.08,0.0435,0.065,6,False,True,False
0.36,0.27,0.09,0.219,0.097,0.0405,0.065,6,False,True,False
0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,6,False,True,False
0.32,0.24,0.07,0.133,0.0585,0.0255,0.041,6,False,True,False
0.36,0.27,0.09,0.2075,0.098,0.039,0.062,6,False,True,False
0.335,0.235,0.085,0.1545,0.066,0.0345,0.045,6,False,False,True
0.38,0.3,0.09,0.277,0.1655,0.0625,0.082,6,False,True,False
0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,6,False,True,False
0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6,False,True,False
0.425,0.315,0.1,0.377,0.1645,0.072,0.105,6,False,True,False
0.435,0.33,0.095,0.393,0.219,0.075,0.0885,6,False,True,False
0.3,0.23,0.085,0.117,0.05,0.0175,0.0415,6,False,True,False
0.34,0.26,0.085,0.1885,0.0815,0.0335,0.06,6,False,True,False
0.41,0.325,0.1,0.394,0.208,0.0655,0.106,6,False,True,False
0.66,0.475,0.18,1.3695,0.641,0.294,0.335,6,True,False,False
0.32,0.24,0.08,0.18,0.08,0.0385,0.055,6,False,False,True
0.47,0.36,0.11,0.4965,0.237,0.127,0.13,6,True,False,False
0.37,0.29,0.095,0.249,0.1045,0.058,0.067,6,False,True,False
0.275,0.195,0.09,0.1125,0.0545,0.0295,0.0355,6,False,True,False
0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,6,False,True,False
0.31,0.235,0.07,0.151,0.063,0.0405,0.045,6,False,True,False
0.335,0.22,0.07,0.17,0.076,0.0365,0.05,6,True,False,False
0.435,0.33,0.11,0.413,0.2055,0.096,0.096,6,False,True,False
0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,6,False,True,False
0.415,0.31,0.105,0.3595,0.167,0.083,0.0915,6,False,True,False
0.32,0.235,0.08,0.1485,0.064,0.031,0.045,6,False,True,False
0.385,0.28,0.125,0.244,0.102,0.038,0.085,6,False,True,False
0.255,0.19,0.05,0.083,0.0295,0.0215,0.027,6,False,True,False
0.32,0.215,0.095,0.305,0.14,0.067,0.0885,6,False,True,False
0.3,0.24,0.09,0.161,0.0725,0.039,0.05,6,False,False,True
0.37,0.28,0.085,0.217,0.1095,0.035,0.062,6,False,True,False
0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147,6,False,True,False
0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,6,True,False,False
0.295,0.22,0.065,0.1295,0.052,0.028,0.035,6,False,True,False
0.42,0.305,0.09,0.328,0.168,0.0615,0.082,6,False,True,False
0.39,0.3,0.1,0.3085,0.1385,0.0735,0.085,6,False,True,False
0.28,0.205,0.07,0.1015,0.041,0.03,0.03,6,False,True,False
0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6,True,False,False
0.375,0.28,0.08,0.226,0.105,0.047,0.065,6,False,True,False
0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,6,False,True,False
0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,6,False,False,True
0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,6,False,False,True
0.25,0.19,0.06,0.0765,0.036,0.0115,0.0245,6,False,True,False
0.385,0.265,0.08,0.251,0.124,0.037,0.07,6,False,True,False
0.34,0.25,0.09,0.179,0.0775,0.033,0.055,6,False,True,False
0.38,0.275,0.11,0.256,0.11,0.0535,0.0755,6,False,True,False
0.37,0.265,0.075,0.214,0.09,0.051,0.07,6,False,False,True
0.4,0.315,0.09,0.33,0.151,0.068,0.08,6,False,True,False
0.42,0.315,0.1,0.3435,0.157,0.0795,0.09,6,False,True,False
0.365,0.27,0.085,0.1875,0.081,0.042,0.058,6,False,True,False
0.35,0.25,0.075,0.1695,0.0835,0.0355,0.041,6,False,True,False
0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115,6,False,True,False
0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045,6,False,True,False
0.315,0.23,0.07,0.164,0.0625,0.04,0.045,6,False,True,False
0.295,0.22,0.07,0.1365,0.0575,0.0295,0.035,6,False,True,False
0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055,6,False,True,False
0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,6,False,True,False
0.325,0.225,0.075,0.139,0.0565,0.032,0.09,6,False,True,False
0.33,0.24,0.075,0.163,0.0745,0.033,0.048,6,False,True,False
0.17,0.125,0.055,0.0235,0.009,0.0055,0.008,6,False,True,False
0.26,0.2,0.07,0.092,0.037,0.02,0.03,6,False,True,False
0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,6,False,True,False
0.35,0.265,0.08,0.192,0.081,0.0465,0.053,6,False,True,False
0.415,0.31,0.095,0.34,0.181,0.057,0.083,6,False,True,False
0.43,0.335,0.105,0.378,0.188,0.0785,0.09,6,False,True,False
0.385,0.29,0.095,0.312,0.143,0.0635,0.086,6,False,True,False
0.375,0.29,0.1,0.219,0.0925,0.038,0.075,6,False,True,False
0.595,0.475,0.16,1.1405,0.547,0.231,0.271,6,True,False,False
0.415,0.315,0.105,0.33,0.1405,0.0705,0.095,6,False,True,False
0.385,0.3,0.1,0.2725,0.1115,0.057,0.08,6,True,False,False
0.235,0.18,0.06,0.058,0.022,0.0145,0.018,6,False,True,False
0.175,0.125,0.04,0.028,0.0095,0.008,0.009,4,False,True,False
0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,4,False,True,False
0.195,0.145,0.05,0.032,0.01,0.008,0.012,4,False,False,True
0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4,False,True,False
0.21,0.15,0.05,0.042,0.0175,0.0125,0.015,4,False,True,False
0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4,False,True,False
0.2,0.15,0.04,0.046,0.021,0.007,0.0065,4,False,True,False
0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,4,False,True,False
0.23,0.165,0.06,0.0515,0.019,0.0145,0.036,4,False,True,False
0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4,False,True,False
0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095,4,False,True,False
0.13,0.095,0.035,0.0105,0.005,0.0065,0.0035,4,False,True,False
0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,4,False,True,False
0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4,False,True,False
0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,4,False,True,False
0.17,0.13,0.095,0.03,0.013,0.008,0.01,4,False,True,False
0.255,0.195,0.055,0.0725,0.0285,0.017,0.021,4,False,True,False
0.275,0.2,0.055,0.0925,0.038,0.021,0.026,4,False,True,False
0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,4,False,True,False
0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4,False,True,False
0.205,0.15,0.065,0.04,0.02,0.011,0.013,4,False,True,False
0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,4,False,True,False
0.255,0.185,0.065,0.074,0.0305,0.0165,0.02,4,False,True,False
0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4,False,True,False
0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4,False,True,False
0.18,0.125,0.035,0.0265,0.0095,0.0055,0.0085,4,False,True,False
0.325,0.23,0.09,0.147,0.06,0.034,0.045,4,False,False,True
0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4,False,True,False
0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18,False,True,False
0.635,0.51,0.155,1.156,0.428,0.289,0.315,18,False,False,True
0.635,0.5,0.18,1.312,0.529,0.2485,0.485,18,True,False,False
0.66,0.505,0.2,1.6305,0.4865,0.297,0.61,18,False,False,True
0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18,False,False,True
0.71,0.54,0.165,1.959,0.7665,0.261,0.78,18,False,False,True
0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18,False,True,False
0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,18,True,False,False
0.61,0.5,0.24,1.642,0.532,0.3345,0.69,18,False,False,True
0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18,True,False,False
0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18,True,False,False
0.605,0.49,0.18,1.227,0.48,0.287,0.35,18,False,False,True
0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18,False,False,True
0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,18,False,False,True
0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18,False,False,True
0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18,True,False,False
0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18,False,False,True
0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18,True,False,False
0.64,0.54,0.175,1.571,0.627,0.271,0.475,18,True,False,False
0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18,True,False,False
0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305,18,False,False,True
0.625,0.505,0.215,1.4455,0.496,0.287,0.435,22,False,False,True
0.655,0.54,0.215,1.844,0.7425,0.327,0.585,22,False,False,True
0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22,False,False,True
0.165,0.12,0.05,0.021,0.0075,0.0045,0.014,3,False,True,False
0.11,0.09,0.03,0.008,0.0025,0.002,0.003,3,False,True,False
0.16,0.11,0.025,0.018,0.0065,0.0055,0.005,3,False,True,False
0.205,0.155,0.045,0.0495,0.0235,0.011,0.014,3,False,True,False
0.165,0.12,0.03,0.0215,0.007,0.005,0.005,3,False,True,False
0.14,0.105,0.035,0.014,0.0055,0.0025,0.004,3,False,True,False
0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105,3,False,True,False
0.64,0.52,0.2,1.407,0.566,0.304,0.455,17,False,False,True
0.59,0.465,0.195,1.0885,0.3685,0.187,0.375,17,False,True,False
0.595,0.475,0.17,1.0965,0.419,0.229,0.35,17,False,False,True
0.595,0.48,0.165,1.262,0.4835,0.283,0.41,17,False,False,True
0.665,0.54,0.175,1.347,0.4955,0.254,0.415,17,False,False,True
0.62,0.495,0.175,1.806,0.643,0.3285,0.725,17,False,False,True
0.535,0.42,0.145,0.926,0.398,0.1965,0.25,17,False,True,False
0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,17,True,False,False
0.615,0.5,0.165,1.1765,0.488,0.244,0.345,17,True,False,False
0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,17,True,False,False
0.655,0.485,0.195,1.62,0.6275,0.358,0.485,17,False,False,True
0.655,0.58,0.205,2.0805,0.959,0.3415,0.601,17,False,False,True
0.58,0.455,0.16,0.9215,0.312,0.196,0.3,17,True,False,False
0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,17,True,False,False
0.61,0.46,0.17,1.278,0.41,0.257,0.37,17,False,True,False
0.73,0.595,0.23,2.8255,1.1465,0.419,0.897,17,False,False,True
0.54,0.435,0.18,0.996,0.3835,0.226,0.325,17,False,False,True
0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,17,True,False,False
0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17,True,False,False
0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,17,False,False,True
0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,17,False,False,True
0.66,0.52,0.2,1.676,0.673,0.4805,0.45,17,True,False,False
0.49,0.36,0.11,0.5005,0.161,0.107,0.195,17,True,False,False
0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,17,True,False,False
0.665,0.555,0.195,1.4385,0.581,0.354,0.36,17,True,False,False
0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,17,False,False,True
0.65,0.515,0.16,1.1625,0.495,0.203,0.33,17,False,True,False
0.575,0.435,0.15,0.805,0.293,0.1625,0.27,17,False,False,True
0.71,0.565,0.195,1.7265,0.638,0.3365,0.565,17,True,False,False
0.68,0.55,0.2,1.596,0.525,0.4075,0.585,21,True,False,False
0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,21,True,False,False
0.49,0.39,0.15,0.573,0.225,0.124,0.17,21,False,False,True
0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21,False,False,True
0.67,0.55,0.17,1.247,0.472,0.2455,0.4,21,False,False,True
0.56,0.455,0.125,0.943,0.344,0.129,0.375,21,True,False,False
0.64,0.51,0.175,1.368,0.515,0.266,0.57,21,False,False,True
0.62,0.47,0.2,1.2255,0.381,0.27,0.435,23,True,False,False
0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23,True,False,False
0.61,0.49,0.15,1.103,0.425,0.2025,0.36,23,False,False,True
0.49,0.385,0.15,0.7865,0.241,0.14,0.24,23,True,False,False
0.665,0.535,0.225,2.1835,0.7535,0.391,0.885,27,False,False,True
0.7,0.54,0.215,1.978,0.6675,0.3125,0.71,24,True,False,False
